docker-java;https://github.com/docker-java/docker-java;docker-java;2644;Shell;0;0;49;9
android-developer-roadmap;https://github.com/amitshekhariitbhu/android-developer-roadmap;amitshekhariitbhu;2639;Java;0;0;0;4
soot;https://github.com/soot-oss/soot;soot-oss;2639;HTML;0;0;1;11
agrona;https://github.com/real-logic/agrona;real-logic;2627;Java;0;0;82;8
ProgressManager;https://github.com/JessYanCoding/ProgressManager;JessYanCoding;2626;Java;0;0;9;6
syncthing-android;https://github.com/syncthing/syncthing-android;syncthing;2624;Java;0;0;308;9
joda-time-android;https://github.com/dlew/joda-time-android;dlew;2618;Java;0;0;42;9
keywhiz;https://github.com/square/keywhiz;square;2606;Java;0;0;3;8
dex-method-counts;https://github.com/mihaip/dex-method-counts;mihaip;2597;Shell;0;0;0;9
AndroidFire;https://github.com/jaydenxiao2016/AndroidFire;jaydenxiao2016;2597;Java;0;0;0;6
configuration-as-code-plugin;https://github.com/jenkinsci/configuration-as-code-plugin;jenkinsci;2580;Java;0;0;75;5
cyberduck;https://github.com/iterate-ch/cyberduck;iterate-ch;2578;Java;0;0;0;6
DiagonalLayout;https://github.com/florent37/DiagonalLayout;florent37;2574;Java;0;0;0;6
phimpme-android;https://github.com/fossasia/phimpme-android;fossasia;2559;Java;0;0;8;11
heritrix3;https://github.com/internetarchive/heritrix3;internetarchive;2541;Java;0;0;13;11
OkSocket;https://github.com/xuuhaoo/OkSocket;xuuhaoo;2529;Java;0;0;12;5
classgraph;https://github.com/classgraph/classgraph;classgraph;2510;Java;0;0;404;9
sqlite-jdbc;https://github.com/xerial/sqlite-jdbc;xerial;2505;Makefile;0;0;22;9
Movie_Recommend;https://github.com/LuckyZXL2016/Movie_Recommend;LuckyZXL2016;2498;Java;0;0;0;5
ShimmerLayout;https://github.com/team-supercharge/ShimmerLayout;team-supercharge;2493;Java;0;0;0;6
SlidingTutorial-Android;https://github.com/Cleveroad/SlidingTutorial-Android;Cleveroad;2490;Java;0;0;0;7
CarouselLayoutManager;https://github.com/Azoft/CarouselLayoutManager;Azoft;2485;Java;0;0;0;7
spring-batch;https://github.com/spring-projects/spring-batch;spring-projects;2447;Java;0;0;37;12
assertj;https://github.com/assertj/assertj;assertj;2414;Java;0;0;4;10
FreeFlow;https://github.com/Comcast/FreeFlow;Comcast;2411;Java;0;0;1;9
easy163;https://github.com/ndroi/easy163;ndroi;2407;Java;0;0;23;3
dinky;https://github.com/DataLinkDC/dinky;DataLinkDC;2385;Java;0;0;16;2
ListenerMusicPlayer;https://github.com/hefuyicoder/ListenerMusicPlayer;hefuyicoder;2382;Java;0;0;0;6
Cknife;https://github.com/Chora10/Cknife;Chora10;2373;Java;0;0;0;7
TextSurface;https://github.com/elevenetc/TextSurface;elevenetc;2347;Java;0;0;2;7
PlayWidget;https://github.com/Cleveroad/PlayWidget;Cleveroad;366;Java;0;0;0;7
mybatis-paginator;https://github.com/lidatui/mybatis-paginator;lidatui;366;Java;0;0;0;10
mvc-exceptions;https://github.com/paulc4/mvc-exceptions;paulc4;365;Java;0;0;0;9
